Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
533	4.783819361205872	1.1160956510060966	3.667723710199775	13525.930585138485	3155.6861081138436	10370.244477024642	18.519225191557435	2.1932478162701106	18.865608495084803
534	4.7110333174667955	1.0823437928677548	3.6286895245990407	13320.132894873392	3060.254977498666	10259.877917374726	18.922095917820382	2.2291313420220837	18.428505725713368
535	4.642107750118151	1.0498940083886728	3.592213741729478	13125.250444449084	2968.5053734216153	10156.745071027468	19.303923059929193	2.268266624784841	18.006129391448788
536	4.577159460139347	1.0187699640772452	3.5583894960621016	12941.613480854516	2880.5042113587097	10061.109269495806	19.66223799580633	2.3108255166291247	17.599290184905414
537	4.516302464673055	0.9889947698289115	3.5273076948441435	12769.544379965711	2796.316832999913	9973.227546965798	19.994719069079373	2.3569713447818716	17.208805696167833
538	4.459649887656046	0.9605917340743854	3.499058153581661	12609.362992178503	2716.009141380452	9893.353850798052	20.299236049500852	2.4068537881970906	16.83551332234696
539	4.412737200246965	0.9354919686702385	3.477245231576726	12476.72049346643	2645.0412266400067	9831.679266826422	20.507099373654746	2.4605587449622996	16.513513198243444
540	4.366066711893166	0.9105588522241465	3.4555078596690194	12344.762796449862	2574.5445007276794	9770.218295722183	20.75033795577527	2.518492683121389	16.18891168743416
541	4.32260561771412	0.8876184532143054	3.4349871644998147	12221.879447678984	2509.6820506279178	9712.197397051066	20.979713946535266	2.5758644528852113	15.8940099163652
542	4.28508544177005	0.8655326616141944	3.419552780155856	12115.793649482426	2447.235946052256	9668.55770343017	21.158927947355426	2.641775402585003	15.609250240763929
543	4.250427440911642	0.8452674021841212	3.4051600387275203	12017.800460686029	2389.9372749185077	9627.863185767521	21.326668822800233	2.706773664036756	15.352223588436004
544	4.220258452368221	0.8263553278851964	3.393903124483025	11932.49965518921	2336.464644605026	9596.035010584184	21.46364732049987	2.775468542586813	15.115140039613177
545	4.20010769338243	0.810838515858987	3.3892691775234427	11875.52472643459	2292.59189220322	9582.932834231371	21.50607498581779	2.845901075619966	14.93559742240079
546	4.179340825136627	0.7947806368371827	3.3845601882994445	11816.80778978742	2247.1893089127993	9569.61848087462	21.582043777329616	2.921263332079432	14.742798804681389
547	4.16883227936733	0.7822408124946363	3.386591466872694	11787.095576617558	2211.733790884134	9575.361785733423	21.566518161072064	2.9971801731314196	14.611334461900118
548	4.16335397313763	0.7712779695844539	3.392076003553176	11771.60603067275	2180.737082809955	9590.868947862795	21.523909323150182	3.0751670529846575	14.506500767629676
549	4.159486151117102	0.7616971737375116	3.397788977379591	11760.670021552176	2153.648020746487	9607.02200080569	21.487261718340154	3.1495386388037736	14.425242263387343
550	4.164230392155848	0.7539642779847207	3.4102661141711277	11774.084047066941	2131.7837731073378	9642.300273959603	21.395188076307008	3.230408724476723	14.376848489557679
551	4.175326894964587	0.7495649930380026	3.4257619019265846	11805.458669600965	2119.345087964646	9686.113581636318	21.259510421670075	3.302613472030233	14.390189331467024
552	4.19616030217638	0.7488164018366609	3.447343900339719	11864.363740742196	2117.2284962078365	9747.135244534358	21.05502207242723	3.3698568363686983	14.47262137081866
553	4.2170224527037234	0.747733286657069	3.4692891660466545	11923.350081693505	2114.166060185759	9809.184021507746	20.888729157363656	3.44044950333297	14.548991618695249
554	4.247543942673295	0.7504209589748724	3.497122983698423	12009.647561492025	2121.76527463374	9887.882286858287	20.660097889572157	3.504476097840986	14.698617782791533
555	4.282936657936968	0.7549239478212165	3.528012710115752	12109.718106328679	2134.4971756447244	9975.220930683954	20.422297669841377	3.566078904163352	14.884906975942886
556	4.319114261831893	0.7593578505326349	3.559756411299258	12212.007871487378	2147.033740211156	10064.974131276222	20.220585591415517	3.6305700987085703	15.071623191111401
557	4.364601450853077	0.7677387902561529	3.596862660596924	12340.619868462642	2170.7302890101805	10169.889579452461	19.96607600715074	3.6863457063072067	15.338097927011933
