Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
674.0	0.49515689712471095	0.2434127831779138	0.2517441139467972	1400.023143343178	688.2334302794212	711.7897130637567	5.401317553152364	2.4300251640694457	10.103297764121114
675.0	0.4869172476132909	0.2397400073672942	0.24717724024599672	1376.7260832072693	677.8489013249889	698.8771818822804	5.372962656439682	2.4245343025239903	10.008594713687506
676.0	0.47888036561770553	0.2361491396990463	0.24273122591865923	1354.00233471568	667.6959621870662	686.3063725286138	5.344990660163354	2.419123901455651	9.915808120010999
677.0	0.47103958741940716	0.2326377269385137	0.23840186048089346	1331.833056648099	657.7676765080766	674.0653801400224	5.3173944077655495	2.4137924212380333	9.824883287839269
678.0	0.46338852145133136	0.2292034076760071	0.23418511377532425	1310.200177274405	648.0573675594213	662.1428097149836	5.290166912458653	2.408538361053589	9.735767500254179
679.0	0.45592103515952465	0.22584390825275302	0.23007712690677162	1289.0863572067947	638.5586067223705	650.5277504844241	5.26330135237419	2.4033602576877784	9.64840993369105
680.0	0.44863124258819465	0.22255703889262132	0.22607420369557332	1268.4749542973393	629.2652025507813	639.209751746558	5.236791065873334	2.3982566843673316	9.562761577097142
681.0	0.44151349264386747	0.21934069002816062	0.22217280261570685	1248.3499904556706	620.1711903832069	628.1788000724638	5.210629547012288	2.393226249640651	9.478775155008757
682.0	0.4345623579975207	0.21619282881023016	0.21836952918729052	1228.6961202705018	611.2708224741134	617.4252977963883	5.184810441157405	2.388267596298697	9.396405054340642
683.0	0.4277726245860344	0.21311149579106983	0.21466112879496455	1209.4986013256791	602.5585586154814	606.9400427101978	5.159327540743792	2.3833794003346798	9.31560725469098
684.0	0.42113928167702336	0.2100948017713078	0.21104447990571557	1190.7432661091573	594.02905722193	596.7142088872273	5.134174781172506	2.3785603699409625	9.236339261977374
685.0	0.41465751246331695	0.20714092480191643	0.20751658766140052	1172.416495419517	585.6771668539468	586.7393285655703	5.1093462368411435	2.373809244541619	9.158560045228535
686.0	0.40832268515566916	0.20424810733269014	0.20407457782297903	1154.5051931811975	577.497918155399	577.0072750257984	5.084836117302515	2.369124793859246	9.082229976366548
